6,2022-11-06 10:05:19.090,110,Yourui
6,2022-11-06 10:05:19.100,084,Yourui
6,2022-11-06 10:05:19.110,069,Yourui
6,2022-11-06 10:05:19.120,064,Yourui
6,2022-11-06 10:05:19.130,065,Yourui
6,2022-11-06 10:05:19.140,065,Yourui
6,2022-11-06 10:05:19.150,068,Yourui
6,2022-11-06 10:05:19.160,085,Yourui
6,2022-11-06 10:05:19.170,089,Yourui
6,2022-11-06 10:05:19.180,089,Yourui
6,2022-11-06 10:05:19.190,089,Yourui
6,2022-11-06 10:05:19.200,091,Yourui
6,2022-11-06 10:05:19.210,093,Yourui
6,2022-11-06 10:05:19.220,129,Yourui
7,2022-11-06 10:06:52.000,214,Sheldon
7,2022-11-06 10:06:52.010,175,Sheldon
7,2022-11-06 10:06:52.020,133,Sheldon
7,2022-11-06 10:06:52.030,109,Sheldon
7,2022-11-06 10:06:52.040,103,Sheldon
7,2022-11-06 10:06:52.050,103,Sheldon
7,2022-11-06 10:06:52.060,103,Sheldon
7,2022-11-06 10:06:52.070,105,Sheldon
7,2022-11-06 10:06:52.080,106,Sheldon
7,2022-11-06 10:06:52.090,107,Sheldon
7,2022-11-06 10:06:52.100,107,Sheldon
7,2022-11-06 10:06:52.110,107,Sheldon
7,2022-11-06 10:06:52.120,099,Sheldon
7,2022-11-06 10:06:52.130,093,Sheldon
7,2022-11-06 10:06:52.140,081,Sheldon
7,2022-11-06 10:06:52.150,064,Sheldon
7,2022-11-06 10:06:52.160,058,Sheldon
7,2022-11-06 10:06:52.170,058,Sheldon
7,2022-11-06 10:06:52.180,058,Sheldon
7,2022-11-06 10:06:52.190,058,Sheldon
7,2022-11-06 10:06:52.200,058,Sheldon
7,2022-11-06 10:06:52.210,057,Sheldon
7,2022-11-06 10:06:52.220,057,Sheldon
7,2022-11-06 10:06:52.230,059,Sheldon
7,2022-11-06 10:06:52.240,059,Sheldon
7,2022-11-06 10:06:52.250,080,Sheldon
7,2022-11-06 10:06:52.260,090,Sheldon
7,2022-11-06 10:06:52.270,096,Sheldon
7,2022-11-06 10:06:52.280,102,Sheldon
7,2022-11-06 10:06:52.290,156,Sheldon
8,2022-11-06 10:07:01.000,218,-
8,2022-11-06 10:07:01.010,207,-
8,2022-11-06 10:07:01.020,190,-
8,2022-11-06 10:07:01.030,174,-
8,2022-11-06 10:07:01.040,163,-
8,2022-11-06 10:07:01.050,161,-
8,2022-11-06 10:07:01.060,163,-
8,2022-11-06 10:07:01.070,176,-
8,2022-11-06 10:07:01.080,200,-
8,2022-11-06 10:07:01.090,211,-
9,2022-11-06 10:11:11.000,212,Lucas
9,2022-11-06 10:11:11.010,206,Lucas
9,2022-11-06 10:11:11.020,196,Lucas
9,2022-11-06 10:11:11.030,138,Lucas
9,2022-11-06 10:11:11.040,132,Lucas
9,2022-11-06 10:11:11.050,159,Lucas
10,2022-11-06 11:55:49.000,208,Sheldon
10,2022-11-06 11:55:49.010,182,Sheldon
10,2022-11-06 11:55:49.020,158,Sheldon
10,2022-11-06 11:55:49.030,145,Sheldon
10,2022-11-06 11:55:49.040,116,Sheldon
10,2022-11-06 11:55:49.050,102,Sheldon
10,2022-11-06 11:55:49.060,091,Sheldon
10,2022-11-06 11:55:49.070,065,Sheldon
10,2022-11-06 11:55:49.080,058,Sheldon
10,2022-11-06 11:55:49.090,057,Sheldon
10,2022-11-06 11:55:49.100,056,Sheldon
10,2022-11-06 11:55:49.110,056,Sheldon
10,2022-11-06 11:55:49.120,055,Sheldon
10,2022-11-06 11:55:50.130,055,Sheldon
10,2022-11-06 11:55:50.140,056,Sheldon
10,2022-11-06 11:55:50.150,057,Sheldon
10,2022-11-06 11:55:50.160,057,Sheldon
10,2022-11-06 11:55:50.170,064,Sheldon
10,2022-11-06 11:55:50.180,093,Sheldon
10,2022-11-06 11:55:50.190,107,Sheldon
10,2022-11-06 11:55:50.200,128,Sheldon
10,2022-11-06 11:55:50.210,218,Sheldon
11,2022-11-06 11:55:51.000,198,Ally
11,2022-11-06 11:55:51.010,146,Ally
11,2022-11-06 11:55:51.020,116,Ally
11,2022-11-06 11:55:51.030,115,Ally
11,2022-11-06 11:55:51.040,116,Ally
11,2022-11-06 11:55:51.050,117,Ally
11,2022-11-06 11:55:51.060,119,Ally
11,2022-11-06 11:55:51.070,121,Ally
11,2022-11-06 11:55:51.080,121,Ally
11,2022-11-06 11:55:51.090,120,Ally
11,2022-11-06 11:55:51.100,114,Ally
11,2022-11-06 11:55:51.110,069,Ally
11,2022-11-06 11:55:51.120,066,Ally
11,2022-11-06 11:55:51.130,064,Ally
11,2022-11-06 11:55:52.140,063,Ally
11,2022-11-06 11:55:52.150,063,Ally
11,2022-11-06 11:55:52.160,064,Ally
11,2022-11-06 11:55:52.170,063,Ally
11,2022-11-06 11:55:52.180,062,Ally
11,2022-11-06 11:55:52.190,061,Ally
11,2022-11-06 11:55:52.200,061,Ally
11,2022-11-06 11:55:52.210,061,Ally
11,2022-11-06 11:55:52.220,063,Ally
11,2022-11-06 11:55:52.230,065,Ally
11,2022-11-06 11:55:52.240,065,Ally
11,2022-11-06 11:55:52.250,069,Ally
11,2022-11-06 11:55:52.260,073,Ally
11,2022-11-06 11:55:52.270,085,Ally
11,2022-11-06 11:55:52.280,090,Ally
11,2022-11-06 11:55:52.290,108,Ally
11,2022-11-06 11:55:52.300,151,Ally
11,2022-11-06 11:55:52.310,175,Ally
11,2022-11-06 11:55:52.320,211,Ally
11,2022-11-06 11:55:52.330,217,Ally
12,2022-11-06 11:57:07.000,216,Yourui
12,2022-11-06 11:57:07.010,173,Yourui
12,2022-11-06 11:57:07.020,133,Yourui
12,2022-11-06 11:57:07.030,120,Yourui
12,2022-11-06 11:57:07.040,121,Yourui
12,2022-11-06 11:57:07.050,121,Yourui
12,2022-11-06 11:57:07.060,121,Yourui
12,2022-11-06 11:57:07.070,122,Yourui
12,2022-11-06 11:57:07.080,121,Yourui
12,2022-11-06 11:57:07.090,121,Yourui
12,2022-11-06 11:57:08.100,121,Yourui
12,2022-11-06 11:57:08.110,120,Yourui
12,2022-11-06 11:57:08.120,119,Yourui
12,2022-11-06 11:57:08.130,094,Yourui
12,2022-11-06 11:57:08.140,078,Yourui
12,2022-11-06 11:57:08.150,071,Yourui
12,2022-11-06 11:57:08.160,070,Yourui
12,2022-11-06 11:57:08.170,069,Yourui
12,2022-11-06 11:57:08.180,068,Yourui
12,2022-11-06 11:57:08.190,068,Yourui
12,2022-11-06 11:57:08.200,068,Yourui
12,2022-11-06 11:57:08.210,071,Yourui
12,2022-11-06 11:57:08.220,077,Yourui
12,2022-11-06 11:57:08.230,080,Yourui
12,2022-11-06 11:57:08.240,081,Yourui
12,2022-11-06 11:57:08.250,087,Yourui
12,2022-11-06 11:57:08.260,093,Yourui
12,2022-11-06 11:57:08.270,095,Yourui
12,2022-11-06 11:57:08.280,098,Yourui
12,2022-11-06 11:57:08.290,124,Yourui
12,2022-11-06 11:57:08.300,169,Yourui
12,2022-11-06 11:57:08.310,187,Yourui
12,2022-11-06 11:57:08.320,193,Yourui
12,2022-11-06 11:57:08.330,196,Yourui
12,2022-11-06 11:57:08.340,204,Yourui
12,2022-11-06 11:57:08.350,212,Yourui
12,2022-11-06 11:57:08.360,218,Yourui
13,2022-11-06 11:57:13.000,217,Yourui
13,2022-11-06 11:57:13.010,215,Yourui
13,2022-11-06 11:57:13.020,212,Yourui
13,2022-11-06 11:57:13.030,210,Yourui
13,2022-11-06 11:57:13.040,210,Yourui
13,2022-11-06 11:57:13.050,195,Yourui
13,2022-11-06 11:57:13.060,164,Yourui
13,2022-11-06 11:57:13.070,144,Yourui
13,2022-11-06 11:57:13.080,124,Yourui
13,2022-11-06 11:57:13.090,107,Yourui
13,2022-11-06 11:57:13.100,093,Yourui
13,2022-11-06 11:57:13.110,092,Yourui
13,2022-11-06 11:57:13.120,091,Yourui
13,2022-11-06 11:57:13.130,090,Yourui
13,2022-11-06 11:57:13.140,087,Yourui
13,2022-11-06 11:57:13.150,087,Yourui
13,2022-11-06 11:57:13.160,086,Yourui
13,2022-11-06 11:57:13.170,086,Yourui
13,2022-11-06 11:57:13.180,087,Yourui
13,2022-11-06 11:57:13.190,087,Yourui
13,2022-11-06 11:57:13.200,087,Yourui
13,2022-11-06 11:57:13.210,087,Yourui
13,2022-11-06 11:57:13.220,089,Yourui
13,2022-11-06 11:57:13.230,091,Yourui
13,2022-11-06 11:57:13.240,095,Yourui
13,2022-11-06 11:57:13.250,102,Yourui
13,2022-11-06 11:57:13.260,102,Yourui
13,2022-11-06 11:57:13.270,103,Yourui
13,2022-11-06 11:57:13.280,132,Yourui
14,2022-11-06 11:57:20.000,214,Yourui
14,2022-11-06 11:57:20.010,180,Yourui
14,2022-11-06 11:57:20.020,145,Yourui
14,2022-11-06 11:57:21.030,127,Yourui
14,2022-11-06 11:57:21.040,109,Yourui
14,2022-11-06 11:57:21.050,105,Yourui
14,2022-11-06 11:57:21.060,100,Yourui
14,2022-11-06 11:57:21.070,090,Yourui
14,2022-11-06 11:57:21.080,090,Yourui
14,2022-11-06 11:57:21.090,090,Yourui
14,2022-11-06 11:57:21.100,089,Yourui
14,2022-11-06 11:57:21.110,088,Yourui
14,2022-11-06 11:57:21.120,088,Yourui
14,2022-11-06 11:57:21.130,088,Yourui
14,2022-11-06 11:57:21.140,089,Yourui
14,2022-11-06 11:57:21.150,089,Yourui
14,2022-11-06 11:57:21.160,092,Yourui
14,2022-11-06 11:57:21.170,094,Yourui
14,2022-11-06 11:57:21.180,099,Yourui
14,2022-11-06 11:57:21.190,109,Yourui
14,2022-11-06 11:57:21.200,175,Yourui
14,2022-11-06 11:57:21.210,199,Yourui
14,2022-11-06 11:57:21.220,214,Yourui
15,2022-11-06 11:57:42.000,210,Yourui
15,2022-11-06 11:57:42.010,139,Yourui
15,2022-11-06 11:57:42.020,104,Yourui
15,2022-11-06 11:57:42.030,097,Yourui
15,2022-11-06 11:57:42.040,093,Yourui
15,2022-11-06 11:57:42.050,093,Yourui
15,2022-11-06 11:57:42.060,093,Yourui
15,2022-11-06 11:57:42.070,093,Yourui
15,2022-11-06 11:57:42.080,094,Yourui
15,2022-11-06 11:57:42.090,096,Yourui
15,2022-11-06 11:57:42.100,110,Yourui
15,2022-11-06 11:57:42.110,144,Yourui
15,2022-11-06 11:57:42.120,215,Yourui
16,2022-11-06 11:57:55.000,201,-
16,2022-11-06 11:57:55.010,172,-
16,2022-11-06 11:57:55.020,155,-
16,2022-11-06 11:57:55.030,121,-
16,2022-11-06 11:57:55.040,115,-
16,2022-11-06 11:57:55.050,112,-
16,2022-11-06 11:57:55.060,109,-
16,2022-11-06 11:57:55.070,113,-
16,2022-11-06 11:57:56.080,136,-
16,2022-11-06 11:57:56.090,201,-
16,2022-11-06 11:57:56.100,219,-
17,2022-11-06 11:59:44.000,211,Yourui
17,2022-11-06 11:59:44.010,177,Yourui
17,2022-11-06 11:59:44.020,158,Yourui
17,2022-11-06 11:59:44.030,123,Yourui
17,2022-11-06 11:59:44.040,105,Yourui
17,2022-11-06 11:59:44.050,085,Yourui
17,2022-11-06 11:59:44.060,084,Yourui
17,2022-11-06 11:59:44.070,084,Yourui
17,2022-11-06 11:59:44.080,086,Yourui
17,2022-11-06 11:59:44.090,088,Yourui
17,2022-11-06 11:59:44.100,089,Yourui
17,2022-11-06 11:59:44.110,090,Yourui
17,2022-11-06 11:59:44.120,091,Yourui
17,2022-11-06 11:59:44.130,093,Yourui
17,2022-11-06 11:59:44.140,095,Yourui
17,2022-11-06 11:59:44.150,097,Yourui
17,2022-11-06 11:59:44.160,133,Yourui
17,2022-11-06 11:59:45.170,187,Yourui
17,2022-11-06 11:59:45.180,212,Yourui
18,2022-11-06 12:05:49.000,197,Yourui
18,2022-11-06 12:05:49.010,133,Yourui
18,2022-11-06 12:05:49.020,102,Yourui
18,2022-11-06 12:05:49.030,097,Yourui
18,2022-11-06 12:05:49.040,091,Yourui
18,2022-11-06 12:05:49.050,091,Yourui
18,2022-11-06 12:05:49.060,090,Yourui
18,2022-11-06 12:05:49.070,088,Yourui
18,2022-11-06 12:05:49.080,087,Yourui
18,2022-11-06 12:05:49.090,087,Yourui
18,2022-11-06 12:05:49.100,086,Yourui
18,2022-11-06 12:05:49.110,086,Yourui
18,2022-11-06 12:05:49.120,086,Yourui
18,2022-11-06 12:05:49.130,086,Yourui
18,2022-11-06 12:05:49.140,087,Yourui
18,2022-11-06 12:05:49.150,090,Yourui
18,2022-11-06 12:05:49.160,091,Yourui
18,2022-11-06 12:05:49.170,092,Yourui
18,2022-11-06 12:05:49.180,117,Yourui
18,2022-11-06 12:05:49.190,190,Yourui
19,2022-11-06 12:10:16.000,190,Yourui
19,2022-11-06 12:10:16.010,160,Yourui
19,2022-11-06 12:10:16.020,136,Yourui
19,2022-11-06 12:10:16.030,123,Yourui
19,2022-11-06 12:10:16.040,110,Yourui
19,2022-11-06 12:10:16.050,107,Yourui
19,2022-11-06 12:10:16.060,107,Yourui
19,2022-11-06 12:10:16.070,107,Yourui
19,2022-11-06 12:10:16.080,107,Yourui
19,2022-11-06 12:10:16.090,107,Yourui
19,2022-11-06 12:10:16.100,107,Yourui
19,2022-11-06 12:10:16.110,107,Yourui
19,2022-11-06 12:10:16.120,108,Yourui
19,2022-11-06 12:10:16.130,108,Yourui
19,2022-11-06 12:10:16.140,109,Yourui
19,2022-11-06 12:10:16.150,109,Yourui
19,2022-11-06 12:10:16.160,109,Yourui
19,2022-11-06 12:10:16.170,110,Yourui
19,2022-11-06 12:10:16.180,095,Yourui
19,2022-11-06 12:10:16.190,093,Yourui
19,2022-11-06 12:10:16.200,093,Yourui
19,2022-11-06 12:10:16.210,092,Yourui
19,2022-11-06 12:10:16.220,092,Yourui
19,2022-11-06 12:10:16.230,091,Yourui
19,2022-11-06 12:10:16.240,091,Yourui
19,2022-11-06 12:10:16.250,091,Yourui
19,2022-11-06 12:10:16.260,090,Yourui
19,2022-11-06 12:10:16.270,091,Yourui
19,2022-11-06 12:10:16.280,091,Yourui
19,2022-11-06 12:10:16.290,091,Yourui
19,2022-11-06 12:10:16.300,092,Yourui
19,2022-11-06 12:10:16.310,093,Yourui
19,2022-11-06 12:10:16.320,095,Yourui
19,2022-11-06 12:10:16.330,098,Yourui
19,2022-11-06 12:10:16.340,109,Yourui
19,2022-11-06 12:10:16.350,135,Yourui
19,2022-11-06 12:10:16.360,211,Yourui
20,2022-11-06 12:10:50.000,212,-
20,2022-11-06 12:10:50.010,166,-
20,2022-11-06 12:10:50.020,122,-
20,2022-11-06 12:10:50.030,106,-
20,2022-11-06 12:10:50.040,069,-
20,2022-11-06 12:10:50.050,065,-
20,2022-11-06 12:10:50.060,060,-
20,2022-11-06 12:10:50.070,059,-
20,2022-11-06 12:10:50.080,059,-
20,2022-11-06 12:10:50.090,059,-
20,2022-11-06 12:10:50.100,059,-
20,2022-11-06 12:10:50.110,059,-
20,2022-11-06 12:10:50.120,059,-
20,2022-11-06 12:10:50.130,061,-
20,2022-11-06 12:10:50.140,066,-
20,2022-11-06 12:10:50.150,084,-
20,2022-11-06 12:10:50.160,096,-
20,2022-11-06 12:10:50.170,100,-
20,2022-11-06 12:10:50.180,103,-
20,2022-11-06 12:10:50.190,142,-
20,2022-11-06 12:10:51.200,208,-
20,2022-11-06 12:10:51.210,213,-
20,2022-11-06 12:10:51.220,218,-
20,2022-11-06 12:10:51.230,219,-
21,2022-11-06 12:11:11.000,219,Yourui
21,2022-11-06 12:11:11.010,208,Yourui
21,2022-11-06 12:11:11.020,192,Yourui
21,2022-11-06 12:11:11.030,176,Yourui
21,2022-11-06 12:11:11.040,149,Yourui
21,2022-11-06 12:11:11.050,132,Yourui
21,2022-11-06 12:11:11.060,102,Yourui
21,2022-11-06 12:11:11.070,098,Yourui
21,2022-11-06 12:11:11.080,096,Yourui
21,2022-11-06 12:11:11.090,088,Yourui
21,2022-11-06 12:11:11.100,072,Yourui
21,2022-11-06 12:11:12.110,106,Yourui
22,2022-11-06 12:11:32.000,215,Yourui
22,2022-11-06 12:11:32.010,204,Yourui
22,2022-11-06 12:11:32.020,191,Yourui
22,2022-11-06 12:11:32.030,179,Yourui
22,2022-11-06 12:11:32.040,125,Yourui
22,2022-11-06 12:11:33.050,088,Yourui
22,2022-11-06 12:11:33.060,078,Yourui
22,2022-11-06 12:11:33.070,075,Yourui
22,2022-11-06 12:11:33.080,072,Yourui
22,2022-11-06 12:11:33.090,071,Yourui
22,2022-11-06 12:11:33.100,070,Yourui
22,2022-11-06 12:11:33.110,070,Yourui
22,2022-11-06 12:11:33.120,070,Yourui
22,2022-11-06 12:11:33.130,069,Yourui
22,2022-11-06 12:11:33.140,070,Yourui
22,2022-11-06 12:11:33.150,070,Yourui
22,2022-11-06 12:11:33.160,072,Yourui
22,2022-11-06 12:11:33.170,075,Yourui
22,2022-11-06 12:11:33.180,083,Yourui
22,2022-11-06 12:11:33.190,083,Yourui
22,2022-11-06 12:11:33.200,090,Yourui
22,2022-11-06 12:11:33.210,092,Yourui
22,2022-11-06 12:11:33.220,094,Yourui
22,2022-11-06 12:11:33.230,096,Yourui
22,2022-11-06 12:11:33.240,105,Yourui
22,2022-11-06 12:11:33.250,132,Yourui
22,2022-11-06 12:11:33.260,182,Yourui
23,2022-11-06 12:13:27.000,209,Yourui
23,2022-11-06 12:13:27.010,184,Yourui
23,2022-11-06 12:13:28.020,151,Yourui
23,2022-11-06 12:13:28.030,122,Yourui
23,2022-11-06 12:13:28.040,105,Yourui
23,2022-11-06 12:13:28.050,102,Yourui
23,2022-11-06 12:13:28.060,098,Yourui
23,2022-11-06 12:13:28.070,096,Yourui
23,2022-11-06 12:13:28.080,095,Yourui
23,2022-11-06 12:13:28.090,095,Yourui
23,2022-11-06 12:13:28.100,094,Yourui
23,2022-11-06 12:13:28.110,094,Yourui
23,2022-11-06 12:13:28.120,094,Yourui
23,2022-11-06 12:13:28.130,095,Yourui
23,2022-11-06 12:13:28.140,096,Yourui
23,2022-11-06 12:13:28.150,096,Yourui
23,2022-11-06 12:13:28.160,097,Yourui
23,2022-11-06 12:13:28.170,099,Yourui
23,2022-11-06 12:13:28.180,106,Yourui
23,2022-11-06 12:13:28.190,132,Yourui
23,2022-11-06 12:13:28.200,145,Yourui
23,2022-11-06 12:13:28.210,152,Yourui
23,2022-11-06 12:13:28.220,157,Yourui
23,2022-11-06 12:13:28.230,156,Yourui
23,2022-11-06 12:13:28.240,156,Yourui
23,2022-11-06 12:13:28.250,172,Yourui
23,2022-11-06 12:13:28.260,184,Yourui
23,2022-11-06 12:13:28.270,199,Yourui
23,2022-11-06 12:13:28.280,216,Yourui
24,2022-11-06 12:13:47.000,214,Yourui
24,2022-11-06 12:13:47.010,188,Yourui
24,2022-11-06 12:13:47.020,139,Yourui
24,2022-11-06 12:13:47.030,084,Yourui
24,2022-11-06 12:13:47.040,082,Yourui
24,2022-11-06 12:13:47.050,079,Yourui
24,2022-11-06 12:13:47.060,078,Yourui
24,2022-11-06 12:13:47.070,084,Yourui
24,2022-11-06 12:13:47.080,091,Yourui
24,2022-11-06 12:13:47.090,091,Yourui
24,2022-11-06 12:13:47.100,091,Yourui
24,2022-11-06 12:13:47.110,088,Yourui
24,2022-11-06 12:13:47.120,088,Yourui
24,2022-11-06 12:13:47.130,095,Yourui
24,2022-11-06 12:13:47.140,099,Yourui
24,2022-11-06 12:13:47.150,104,Yourui
24,2022-11-06 12:13:47.160,113,Yourui
24,2022-11-06 12:13:47.170,118,Yourui
24,2022-11-06 12:13:47.180,161,Yourui
24,2022-11-06 12:13:47.190,192,Yourui
24,2022-11-06 12:13:47.200,215,Yourui
24,2022-11-06 12:13:47.210,218,Yourui
25,2022-11-06 12:43:26.000,185,Ally
25,2022-11-06 12:43:26.010,129,Ally
25,2022-11-06 12:43:26.020,120,Ally
25,2022-11-06 12:43:26.030,117,Ally
25,2022-11-06 12:43:26.040,116,Ally
25,2022-11-06 12:43:26.050,115,Ally
25,2022-11-06 12:43:26.060,115,Ally
25,2022-11-06 12:43:26.070,115,Ally
25,2022-11-06 12:43:26.080,113,Ally
25,2022-11-06 12:43:26.090,110,Ally
25,2022-11-06 12:43:26.100,106,Ally
25,2022-11-06 12:43:26.110,106,Ally
25,2022-11-06 12:43:26.120,106,Ally
25,2022-11-06 12:43:26.130,107,Ally
25,2022-11-06 12:43:26.140,099,Ally
25,2022-11-06 12:43:26.150,081,Ally
25,2022-11-06 12:43:26.160,065,Ally
25,2022-11-06 12:43:26.170,063,Ally
25,2022-11-06 12:43:26.180,062,Ally
25,2022-11-06 12:43:26.190,062,Ally
25,2022-11-06 12:43:26.200,061,Ally
25,2022-11-06 12:43:26.210,061,Ally
25,2022-11-06 12:43:26.220,061,Ally
25,2022-11-06 12:43:26.230,061,Ally
25,2022-11-06 12:43:26.240,063,Ally
25,2022-11-06 12:43:26.250,087,Ally
26,2022-11-06 12:47:16.000,161,Yourui
26,2022-11-06 12:47:16.010,111,Yourui
26,2022-11-06 12:47:16.020,101,Yourui
26,2022-11-06 12:47:16.030,098,Yourui
26,2022-11-06 12:47:16.040,095,Yourui
26,2022-11-06 12:47:16.050,093,Yourui
26,2022-11-06 12:47:17.060,093,Yourui
26,2022-11-06 12:47:17.070,084,Yourui
26,2022-11-06 12:47:17.080,079,Yourui
26,2022-11-06 12:47:17.090,068,Yourui
26,2022-11-06 12:47:17.100,069,Yourui
26,2022-11-06 12:47:17.110,076,Yourui
26,2022-11-06 12:47:17.120,082,Yourui
26,2022-11-06 12:47:17.130,086,Yourui
26,2022-11-06 12:47:17.140,088,Yourui
26,2022-11-06 12:47:17.150,091,Yourui
26,2022-11-06 12:47:17.160,098,Yourui
